M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
7443125000.0,1177110795.4545455,9262921814.138523,Yes,iso,176.3857946747596,76.76836635362703
13501477272.727274,1134113636.3636365,13554338627.325098,Yes,iso,44.91569372344611,80.05523814279753
53158948863.63637,1247681818.1818182,11272062015.833471,Yes,iso,7.917835009038036,4.198746507198613
1027149147727.2726,407201704545.4546,12757956262.947515,Yes,iso,136.77449580888154,175.47273498533758
5342173295.454546,3601093750.0,11218537260.831186,Yes,iso,511.6953628137342,320.8558235812154
2433394886.3636365,2242201704.5454545,9309995148.503515,Yes,iso,715.4737843886642,84.27775862279682
33337642045.454544,3970767045.454545,11872458997.657888,Yes,iso,295.4265089492965,64.57451224906156
2161193181.818182,1520568181.8181818,9344593560.71069,Yes,iso,1089.7768304587375,149.8848112786185
6532954545.454546,2134119318.1818185,11582235802.179125,Yes,iso,504.59169020098875,182.8948073713438
774981534090.9092,1553252840.909091,10459090882.427858,Yes,iso,0.1182469733676313,0.04488641236658906
26068750000.0,5790312500.0,10173098743.67981,Yes,iso,230.6231882057212,231.59788501743085
1226090909090.9092,22918892045.454544,10224515820.124334,Yes,iso,4.595046126658258,3.5810542658931657
33275284090.909092,1309410511.3636365,10193853178.708237,Yes,iso,21.933532132351985,28.70080339961351
2652258522727.273,235904829545.45456,11406539909.12726,Yes,iso,207.98989276753608,36.22462347789194
4421818181.818182,1294653409.0909092,13495801612.480556,Yes,iso,228.1030742476659,175.5301865104431
785380681818.1819,17508664772.727276,11254730500.712158,Yes,iso,5.829694572588217,7.082335226789205
19060795454.545456,18920880681.818184,11992538062.549389,Yes,iso,1009.3571692456665,331.50852601314256
553454545454.5455,3506392045.454546,10245339839.5169,Yes,iso,1.222901646000753,0.9942696055792393
7218948863.636364,3042585227.2727275,9824850042.608158,Yes,iso,118.74274366711059,281.2568707262877
22027414772.727272,4933863636.363636,10833188279.973116,Yes,iso,314.2176202128565,116.04593789422756
139332244318.18182,5708750000.0,10521714092.662071,Yes,iso,18.694667151812382,9.809828395881034
32911221590.909092,3234176136.363637,10475748274.772194,Yes,iso,125.56266447394493,58.179410410993775
10260184659.09091,8955127840.909092,9549983037.93224,Yes,iso,923.574218729252,167.0974883047733
83321164772.72728,1429644886.3636365,10009697262.111094,Yes,iso,4.648676831550959,5.955095514878595
10369602272.727272,1348723011.3636365,10429013620.627531,Yes,iso,110.89030589835895,61.72823350885117
27525000000.0,10966704545.454546,13512806990.750109,Yes,iso,491.7369163407925,137.75428317110962
24871732954.545456,15741761363.636364,9542311412.481108,Yes,iso,150.27800465524425,84.03583473032683
4577585227.272728,1028041193.1818182,9543683883.150078,Yes,iso,171.1193158314584,213.58667633885952
23796448863.636364,8043693181.818182,11070305874.438772,Yes,iso,332.8848029613331,166.9846381512117
117097301136.36365,4047542613.636364,10880686662.740646,Yes,iso,24.92206714062646,9.386832335792095
1631534090909.091,113035369318.1818,10688603183.48182,Yes,iso,64.44030651832033,60.16318270798898
6881051136.363636,1059325284.0909092,13122149381.116922,Yes,iso,283.19995150343215,81.51289714580331
3889446022.727273,3381761363.636364,9581912320.387836,Yes,iso,1413.1077386812792,153.4639563495777
1365494318.1818182,1345198863.6363635,9648483164.11428,Yes,iso,464.5448363685956,106.94042342791049
38044176136.36364,18234801136.363636,11641035489.987211,Yes,iso,497.2234051894006,252.51957174187893
31691619318.181816,15831107954.545454,10378379776.516262,Yes,iso,717.7501389386564,106.77960470023172
800687500000.0,164579545454.54547,13731925339.033838,Yes,iso,431.0493523231495,156.62101151704186
4101306818.1818185,3111534090.9090905,9707776361.69896,Yes,iso,148.16125690884903,270.5256192934375
629183238636.3636,1958963068.1818185,11288660188.569893,Yes,iso,0.15332995614980952,0.27364367010037577
2746633522.7272725,1038356534.0909092,12524668600.998056,Yes,iso,381.40181675528027,300.3473545628895
19448011363.636364,7923110795.454546,13349739423.02345,Yes,iso,791.734268922065,244.93762372247707
8770170454.545456,2664673295.4545455,10784849677.977173,Yes,iso,417.6587796112609,256.2777259857495
16435369318.181818,3521406250.0,12395775773.906826,Yes,iso,215.91359145646132,98.22103496563648
291688920454.5455,2949375000.0000005,10738863891.439682,Yes,iso,3.842378167046592,1.967335500567587
36079687500.0,1023346590.909091,10828103186.129606,Yes,iso,12.820293971862013,5.806411987093475
34327130681.81818,22297585227.272728,13284273770.482384,Yes,iso,1224.501474463772,356.9159782385996
31594460227.27273,10832926136.363638,12498194117.628448,Yes,iso,447.4672094869308,188.66420656775165
899755681818.1819,24904971590.909092,13564675206.563911,Yes,iso,14.33237982400089,8.42365436896483
2989602272.727273,1312305397.7272727,10044070825.6083,Yes,iso,487.57842605332286,215.51472798976013
1326585227272.7273,11023281249.999998,12759438771.209028,Yes,iso,2.242068176600523,1.1461201919045045
90466193181.8182,28305255681.818184,10726791265.853767,Yes,iso,780.3025912434889,111.73639266311977
3247784090.909091,1839190340.9090908,12948126793.60417,Yes,iso,166.22676298327684,111.08633288515877
19734659090.909092,19103267045.454544,13531964548.891972,Yes,iso,530.3253523956457,162.9239017225697
63045312500.00001,62904119318.181816,13358686968.460106,Yes,iso,757.7247078230611,103.23142784977766
1811036931.8181815,1636491477.2727275,10405825582.606323,Yes,iso,664.5359752722183,275.37162424176637
35511079545.454544,4246619318.181818,12254860467.011826,Yes,iso,458.23774480756794,50.4823691019614
88917329545.45456,85430255681.81819,11067709314.676758,Yes,iso,216.98726797508672,295.96286683037465
9097315340.909092,4400894886.363636,11916556003.547417,Yes,iso,299.51421118902965,215.52205421440817
12847755681.818182,6248948863.636363,11338917555.109226,Yes,iso,1268.141992723228,343.90593764882817
28974715909.090908,9744900568.181818,12503024658.924623,Yes,iso,453.129702632721,223.53086875289017
1261904829545.4546,4589034090.90909,13098947362.474491,Yes,iso,0.7997528616989531,0.10119221436715634
3268607954.545455,1283484375.0,10371730737.02207,Yes,iso,267.43954112513853,201.856050496322
25664772727.272728,25258522727.272728,11929442626.705212,Yes,iso,456.0865325330304,122.87013528789329
2525170454.545455,1457514204.5454547,10436516502.03776,Yes,iso,241.13257486148404,175.04256114557927
6394900568.181818,2768977272.7272725,13009241560.060043,Yes,iso,1169.5447387014497,160.0270933747467
4145539772.727273,3611065340.909091,10473679119.705383,Yes,iso,1293.6859645825273,250.0584397389563
3959204545.4545455,3581349431.818182,11242906776.508549,Yes,iso,234.4724660371905,221.69088635962967
18598295454.545456,18064204545.454548,13654259937.484798,Yes,iso,2254.2468896305436,160.75639351265997
6935085227.272727,3494630681.818182,13412700393.751328,Yes,iso,353.07243915939716,101.86367252654856
4282230113.636364,3575639204.5454545,10460048745.765614,Yes,iso,543.0589384989785,103.84958252492021
1233470170454.5457,465120738636.3637,13406817197.437029,Yes,iso,448.94858868760593,315.335431818755
9351193181.818182,6149644886.363636,10550032451.410437,Yes,iso,1590.6164853987975,109.45700339927221
630042613636.3636,5209460227.272727,11722215668.476906,Yes,iso,1.8022445927131958,0.9295490700870761
165950284090.9091,126638210227.27274,12017560373.1106,Yes,iso,1780.4538199798028,90.36203361114376
6794673295.454545,1979758522.727273,12997696982.427614,Yes,iso,944.7451996813472,233.47453122937628
38088778409.09091,35707670454.545456,11103174918.89806,Yes,iso,1791.2866666624545,104.97668149606322
20910795454.545452,2316448863.636364,11274144348.61912,Yes,iso,88.50235676693718,79.78905488001648
17517471590.909092,3168934659.090909,13202914902.408373,Yes,iso,350.6316699044771,127.40164258441689
278862215909.09094,6034985795.454545,12626518229.012283,Yes,iso,17.190809471528958,3.49312797835876
70026420454.54546,35449289772.72727,11336344486.41777,Yes,iso,1215.5048969410936,164.54946659839482
1996690340909.091,1222593750000.0,11664989525.18401,Yes,iso,532.7551265184294,406.69498256828393
5943650568.181818,2571860795.4545455,13184001007.365894,Yes,iso,941.7757970348928,238.65546438601277
13030340909.09091,7122869318.181818,12508267106.614866,Yes,iso,510.2033672454293,158.81977088080004
13514261363.636364,7733664772.727274,12291515249.531227,Yes,iso,963.4465956217643,85.11152575768753
5411690340.909091,1935511363.6363635,10832248191.49566,Yes,iso,1192.6253004799025,334.44985704630295
13275923295.454546,8296718750.0,12727103956.94956,Yes,iso,1823.1490226108922,192.56154424524746
4388238636.363636,2583721590.909091,10835649898.457474,Yes,iso,503.7920383923324,288.18969190150136
39580255681.818184,2991250000.0,12956604919.718763,Yes,iso,66.37645095008814,51.83456167022589
33062215909.09091,8139559659.09091,11811498542.03643,Yes,iso,1060.609806912607,115.62254701331518
243590909090.9091,3383593750.0,11763885586.313894,Yes,iso,5.742920600318337,2.3141681526519817
2405894886.363637,1408643465.9090912,13005623519.7983,Yes,iso,303.5493442201075,93.80980203060186
7278394886.363636,6344957386.363636,11031191822.530155,Yes,iso,1583.7566948320757,94.6340275353947
28653409090.90909,17668039772.727272,12913938608.56406,Yes,iso,190.37550685168176,319.3624251242427
9967357954.545456,1848934659.0909095,13168196446.902264,Yes,iso,113.43054507718901,163.9841696880273
40033238636.36364,5102088068.181819,12009634617.697872,Yes,iso,664.9305364700214,57.23344974887157
2632997159.090909,1519204545.4545455,11432641160.00913,Yes,iso,294.09306168469243,196.6036186391884
14128778409.090908,1571477272.7272727,11290701390.146597,Yes,iso,191.67419207363147,88.58455314576581
891633522727.2727,161014204545.45456,12217653987.426369,Yes,iso,551.5320160705996,101.11142433001386
152958806818.18182,20038636363.636364,13339195143.152763,Yes,iso,351.0560922015862,103.29800757030578
21191051136.363636,4519531250.0,12823812653.449903,Yes,iso,402.9198704635685,86.91753586547337
2135965909090.9097,1182248579545.4546,12826108882.739866,Yes,iso,522.67691239292,96.31980264092422
4376193181.818182,2241292613.636364,11357470844.176144,Yes,iso,776.6673040775504,103.78185826261047
3017713068.181818,2805724431.818182,11530497260.59118,Yes,iso,752.4632510596855,448.5082798803926
17582244318.181816,13110653409.09091,11754640540.292915,Yes,iso,495.56523051338485,48.777023760346125
444900568181.81824,1414619318.1818182,12563489593.7149,Yes,iso,0.19901036500744115,0.20499216487945005
347659090909.09094,317524147727.2727,13264942160.947868,Yes,iso,59.003416938116146,274.78612850656776
1329372159.0909092,1004761363.636364,11577511835.802876,Yes,iso,371.0537714521359,203.7910512275226
5175213068.181818,1031014204.5454544,11548047367.275597,Yes,iso,158.0153227473078,215.72097827109252
5571931818.181819,2106775568.1818185,11939737776.12319,Yes,iso,1239.339959604395,292.4968354890299
2017272727.272727,1230353693.1818182,12605230626.3881,Yes,iso,744.1170888615434,141.23871611396007
1447286931818.182,336446022727.2727,12799948325.630432,Yes,iso,793.6857322605883,157.90346188073843
29779261363.636364,5226136363.636363,11968947999.223175,Yes,iso,176.18359907358987,120.84180084406341
6804502840.909091,1011832386.3636364,11807635487.394922,Yes,iso,155.99143060582657,170.84130748275373
5305184659.09091,1969105113.6363635,13658043610.436209,Yes,iso,237.29485906218707,238.1311222865378
183605113636.3636,3937755681.8181815,12691017327.101412,Yes,iso,18.359096993892322,3.790086881273251
513830965909.091,1406642045.4545455,12009277380.62603,Yes,iso,0.1663232926006757,0.05741207233544722
5438238636.363636,1609318181.8181818,11819266487.866465,Yes,iso,874.5779139455194,255.95573356594687
9053806818.18182,7368068181.818182,12494940277.03628,Yes,iso,657.1593548201919,200.6649632576132
277747159090.90906,2336548295.454546,12787855383.191055,Yes,iso,1.0240138953773463,1.173222916335688
1452585227.2727275,1009369318.1818182,11876637043.490776,Yes,iso,469.6498475914446,107.47950365446967
7341633522.727274,1786889204.5454545,11958717046.36487,Yes,iso,320.4890879118838,117.25187276977171
16468039772.727274,3944928977.272728,12085037813.421452,Yes,iso,360.789290704076,250.10241560016362
11672713068.18182,1307950284.0909092,12001956073.992834,Yes,iso,376.49024071536434,132.7176926899178
11137599431.818184,8704673295.454546,12258009775.149843,Yes,iso,412.3325331353084,204.2379101233192
42128125000.0,10035213068.181818,12618949881.305784,Yes,iso,676.5746669690859,123.22164429891524
16534090909.09091,4947613636.363636,13332323117.41534,Yes,iso,636.3657321141313,137.13602208146006
160491477272.7273,2909204545.454546,12981784609.11688,Yes,iso,4.711689023243869,2.5471397721031175
6193778409.090909,4296264204.545455,12284812836.60264,Yes,iso,1372.2740841911827,99.49429251553819
143174715909.0909,26454119318.181816,13616646245.20326,Yes,iso,247.8972156396001,127.69358094807149
72611789772.72728,39887215909.090904,13187538881.414326,Yes,iso,284.2950952574979,262.4779897361963
1135944602.2727273,1131754261.3636365,12949765356.8073,Yes,iso,300.8941206703009,256.894124034455
27869034090.909092,10364758522.727274,13452885060.714586,Yes,iso,661.8060418669544,308.495781478729
25636363636.36364,20183096590.909092,12649826454.134306,Yes,iso,1138.6966279737976,48.28556172035678
1184954545.4545455,1033849431.8181818,12800059292.302998,Yes,iso,884.6631927750614,79.19370563023323
101953835227.27274,68978125000.0,13231185296.395449,Yes,iso,2286.8436241262298,239.33640115240712
468323863636.3637,1096606534.0909092,12413758332.543283,Yes,iso,0.1854551996236872,0.11337453557508573
564960227272.7273,3595071022.727273,13525614950.75702,Yes,iso,0.8613967084409758,0.891930261987067
110775710227.27272,6146633522.727273,13553830051.423506,Yes,iso,83.54276600964637,35.86820234182864
64357670454.545456,1465639204.5454547,12981011842.434116,Yes,iso,9.12264869371437,3.59933110776551
4539545454.545454,2620426136.363636,12700086604.962648,Yes,iso,1294.8847545296726,263.46637012430574
178231534090.9091,3246775568.181818,13145501370.880362,Yes,iso,8.64691962832182,2.429717041763803
3893991477.272727,1129238636.3636365,12558406094.509691,Yes,iso,449.98623279193055,136.6090861500394
28710511363.63636,1297338068.1818182,13218773048.15564,Yes,iso,23.678063978223825,17.7994174651779
5606647727.272728,3216548295.4545455,12679862890.453947,Yes,iso,512.0434195684282,439.3335575759783
3290014204.5454545,2019829545.4545455,12799502657.334782,Yes,iso,653.5018047496192,294.8714567670247
6876292613.636364,3779019886.363637,12677857747.12715,Yes,iso,1461.7533705813346,132.23910391019032
1389758522.7272727,1242867897.7272727,13300658282.46561,Yes,iso,712.7652923987273,233.14095377877197
14209090909.09091,2827869318.1818185,12821827367.113731,Yes,iso,180.60819443087752,153.88269451295406
1235619318.1818182,1083911931.8181818,12936409905.30883,Yes,iso,2268.891722852806,193.46331541405024
12653025568.181818,12179332386.363638,13023660686.311062,Yes,iso,1353.4854233183712,49.91682562210277
35318750000.0,2448664772.727273,13505787670.975014,Yes,iso,70.251978776212,45.38040551273874
10440625000.0,6518267045.454546,13123229241.330347,Yes,iso,348.9876511805861,214.26602236786206
529569602272.7273,18850994318.18182,13759007822.101973,Yes,iso,46.2379276635734,21.03075835377393
50239062500.0,3653750000.0,13242510419.555405,Yes,iso,99.81397739252323,48.54715075150307
4892528409.090909,4693039772.727273,12987017494.285929,Yes,iso,353.0881224897335,117.15367165201933
10803309659.09091,1787911931.8181818,13514409259.54151,Yes,iso,361.61647273057264,89.6412602910236
49948863636.36364,1517045454.5454547,13666275648.790806,Yes,iso,13.224094392063526,10.765069269616816
7817471590.909092,2763210227.272727,13105275253.097475,Yes,iso,484.3051426963739,170.95251364587665
10287514204.545456,2613735795.4545455,13208188012.9288,Yes,iso,1193.0833505506673,96.88471086833077
5959417613.636363,3111576704.5454545,13140588979.631174,Yes,iso,1412.8970912070151,91.06080307149595
