M1,M2,t_merger,Merger,Type
3.187415373837298e+40,2.7579555595624263e+39,594320564806.158,No,iso
7.256481516337091e+39,5.0378793097556714e+39,38850231424.42942,No,iso
4.6290407745517757e+39,2.982021672420874e+39,22879809155.7993,No,iso
1.5383541973647564e+40,5.834203569620171e+39,250409532580.48465,No,iso
4.133435263171964e+40,1.095040476249297e+40,194022962353.79758,No,iso
1.3172085615038963e+40,3.931741585804709e+39,93193088016.53531,No,iso
9.03348161598152e+39,6.15466519451989e+39,4971546533.171993,Yes,trip
4.537189795865553e+40,2.4508055479021976e+40,40362763047.1935,No,iso
6.8726675712672635e+40,5.687417119364238e+40,10894220014.004553,Yes,iso
9.598173072584732e+40,3.902113148952972e+40,5503589238.847689,Yes,iso
7.801317118691713e+39,3.041984657584112e+39,106188422393.06519,No,iso
3.925838494001074e+40,1.8598919361291552e+40,239169158413.8843,No,iso
2.981541516628234e+40,1.9642665076657685e+40,160811081343.33813,No,iso
3.961398267114836e+40,3.07166958335263e+40,2596861699.882187,Yes,iso
1.3037077103931908e+41,2.3009517494650446e+39,54425625326.436966,No,iso
6.662641778674782e+39,2.4964259970946908e+39,35903232745.018036,No,iso
3.9149361330623034e+40,6.654111952240822e+39,1621257661708.9102,No,iso
3.4340742289623837e+40,3.845144076379138e+39,24207518965.50106,No,iso
1.4370074317676148e+42,9.142279269702101e+40,5681479356.246444,Yes,iso
8.478703964273408e+39,8.230039752602589e+39,320349261187.53217,No,iso
1.1045645076186063e+40,5.234347762320666e+39,13764603513.520796,Yes,iso
1.0938852779011215e+40,8.264526236297509e+39,34185100898.196907,No,iso
5.2943389919422954e+39,2.2237172779959563e+39,68316936322.177505,No,iso
3.9931167938874765e+40,8.34872296675988e+39,146585901537.98273,No,iso
6.914554103060519e+39,5.099423984588783e+39,107347306327.27185,No,iso
1.902306639294315e+40,1.1837309000416118e+40,156068023354.65396,No,iso
3.96444866862102e+39,2.6069239672103855e+39,1716768243687.8513,No,iso
4.271889598202672e+40,1.5110361572093704e+40,79111940983.24345,No,iso
1.542268879297693e+40,8.740756049221371e+39,278660186455.88983,No,iso
1.0757862289644269e+40,4.5229263443783013e+39,47201841387.85856,No,iso
1.0259460576883787e+40,4.570066345432208e+39,2044933834.5575798,Yes,iso
3.410885528623703e+40,2.9715994672747434e+39,103884417290.9646,No,iso
2.1948825104249953e+40,2.048271175811083e+40,4728983209.920691,Yes,iso
5.239911920623614e+39,4.4016163955906855e+39,6402578086806.648,No,iso
8.832409316698858e+39,2.723093424570912e+39,26881986877.923004,No,iso
1.704790317323029e+41,2.4425242727020745e+40,5459189911.702912,Yes,iso
1.6071633468959294e+40,6.314246384426764e+39,3877167235.843857,Yes,iso
1.140768254383674e+41,2.2027485920867767e+39,88068625198.19044,No,iso
3.578714100380633e+41,2.8689308610249225e+39,116859706365.17648,No,iso
1.2277866062392654e+41,2.150072677188313e+40,74791342805.72035,No,trip
3.1586625151956695e+39,2.3368137382835858e+39,2047496085.2852702,Yes,iso
8.71146654587032e+40,6.164211821455911e+39,20787359486.170628,No,iso
7.651847444888672e+40,8.995408086070996e+39,7939669745.180401,Yes,iso
4.774838668764039e+40,3.677767415956457e+39,36357180071.286736,No,iso
1.6677279390228874e+40,8.871217202527539e+39,76695872108.91818,No,iso
1.9966233591980367e+41,6.194094458433163e+39,12719180725.051651,Yes,iso
3.268618191710265e+40,1.8576436772412638e+40,56063547809.53275,No,iso
8.266305637176116e+40,3.0912429930173135e+39,57676873570.510925,No,iso
1.9534375823188133e+41,2.00331164694493e+40,14109969712.625504,No,iso
2.0978882158658454e+41,4.966872741361709e+40,19788173761.629566,No,iso
3.218343055775002e+39,3.13219745768368e+39,25274086928.27146,No,iso
3.6454557555576144e+41,1.393928983830276e+40,528826839534.94904,No,trip
1.3075800256385418e+40,9.453137778749015e+39,32624883276.295307,No,iso
4.921060229852161e+40,2.8339077326205817e+39,2810218852.23649,Yes,iso
1.4105903898348892e+41,8.339684740074889e+39,12415211566.961649,Yes,iso
3.797721630741325e+40,2.0112426908610098e+40,1194934713796.7522,No,iso
4.2996256563422384e+40,3.776848975990673e+40,24360656564.745647,No,iso
3.1612610053676045e+40,3.021902847668398e+39,125611743789.17003,No,trip
1.7251348007017763e+40,2.6061924357380688e+39,15763457162.08656,No,iso
1.0942242114018088e+42,2.13932848521653e+39,22304392067.26215,No,iso
2.503063444816481e+40,3.080792543412793e+39,13880041170.077492,Yes,iso
3.407580926992004e+39,2.7198396629643154e+39,33947365370.747585,No,iso
1.1423273484868349e+41,2.414689358958141e+39,75445519506.14003,No,iso
1.6925293979356707e+40,4.8130534209665165e+39,7997743224.675006,Yes,iso
2.0850539339731578e+40,6.433607465585429e+39,101411956943.24806,No,trip
4.6081963642595145e+42,1.6535859387067153e+40,9219090966.430738,Yes,iso
1.886549055958201e+40,5.1888176953950236e+39,6281937249.290649,Yes,iso
1.5527616955898e+41,3.8036247225449596e+40,8228234595.64443,Yes,iso
1.7087388926060345e+41,9.090648399764089e+39,2415031823.1657443,Yes,iso
2.77494742573021e+41,1.5046048940338315e+40,45923446999.46681,No,iso
3.1238653424584535e+41,5.4173153637749553e+39,28622783047.230297,No,iso
9.943998221119207e+39,1.9917059989922336e+39,1058612302034.4274,No,iso
5.316849825279601e+40,3.8453135431294806e+39,80733022554.8406,No,iso
1.3054758134884423e+40,6.241121481653507e+39,127325569431.77008,No,iso
2.837777223420093e+40,1.586426265545553e+40,297192788076.8671,No,iso
5.054148117788656e+40,2.763468877840271e+39,118731407411.43718,No,iso
4.986813328985472e+40,2.8100326919430096e+39,143333699489.56165,No,iso
4.997348511965164e+40,2.583845420259428e+39,550491523839.3551,No,iso
2.6862174596961484e+40,4.3835116977623125e+39,109285490326.37668,No,iso
1.7542972039900682e+40,2.4314609183504776e+39,39558742678.95629,No,iso
7.214284295501538e+39,2.160240682208928e+39,18855795750.11898,No,iso
1.0394412599074061e+41,6.091397607724951e+40,2448398056.4590306,Yes,iso
8.529176811417406e+39,7.43425213744751e+39,5317900507.058025,Yes,iso
5.6658665976122124e+41,2.3750284904860645e+39,21135590531.378624,No,iso
5.275019782403126e+40,3.607382225647089e+39,22583804982.053112,No,iso
1.8836822434315552e+40,4.5284340137644675e+39,19646374806.204304,No,iso
3.065286335756355e+39,2.730778741698994e+39,2072009580.1714556,Yes,iso
2.3555511119799083e+40,4.103524381736322e+39,10858975467.114307,Yes,trip
1.839118136982871e+41,1.0542272338748839e+40,355332211091.16595,No,iso
8.70530925394117e+41,2.8254908840201837e+40,5166203323.591786,Yes,iso
2.6772950352905585e+39,2.0276244767275563e+39,303399926016.56934,No,trip
4.488750549725678e+40,1.0267679714275453e+40,7782523822.536707,Yes,iso
8.780015846384301e+39,6.431545620122915e+39,2110828894.2618017,Yes,iso
5.556730010390944e+39,4.829378717916282e+39,253417761494.2947,No,trip
3.5440016610185885e+40,2.045627494505723e+39,43953690476.72634,No,iso
1.6000203233689472e+40,1.1857221343581487e+40,2397863939.1988783,Yes,iso
1.727829322032239e+40,2.1899397302066407e+39,9087324448.315363,Yes,iso
1.1564552265738117e+40,2.2742437896108958e+39,36552946490.791664,No,iso
1.1350685226804517e+40,5.1041125646816224e+39,2524696782.955561,Yes,iso
1.1488574672667413e+42,2.389116826331294e+40,9473390931.26826,Yes,iso
7.656197091480823e+39,7.259249473259369e+39,187819242375.0195,No,iso
1.1653381087376547e+40,5.695946945798199e+39,2087623759.5605457,Yes,iso
2.85085440765494e+39,2.123350595104969e+39,2135403744.658295,Yes,iso
3.096016306485325e+41,3.6762987041201463e+39,9440988706.857527,Yes,iso
1.3437385812701845e+40,8.685848822110049e+39,29624756523.3539,No,trip
6.009008522599578e+39,5.0848215996008444e+39,7013626476.236152,Yes,iso
3.907055929171327e+39,2.5781852307979526e+39,342337751391.35834,No,iso
4.2167564154242264e+40,2.846363538770835e+40,2960202371.0714316,Yes,iso
3.3983732335566687e+41,3.7535190533600394e+39,28983213565.887962,No,iso
2.1878891825274835e+40,1.060946590526007e+40,61156437883.15529,No,iso
2.110925857858945e+42,2.3315828645896474e+39,45277601540.74638,No,iso
4.7247329995791196e+39,3.6025241788039066e+39,5677471574.992676,Yes,iso
2.933808381948124e+41,4.72902615725449e+39,61446237503.44316,No,iso
1.5824720413708692e+42,2.004449898618071e+39,21714071860.627155,No,iso
3.629836570067614e+40,6.363815408902263e+39,6420151778.054148,Yes,trip
4.488016193807523e+40,5.60477383411335e+39,182158635211.23615,No,trip
8.755499656501262e+40,8.234474132569913e+39,40283648723.025085,No,iso
1.5818676099613104e+40,3.832236358894634e+39,464026285225.83124,No,trip
2.2288803649897575e+41,2.913472371906894e+40,35060309203.390305,No,iso
1.857426194911656e+40,2.799678273497017e+39,393258820780.26263,No,iso
2.5352451807067277e+41,1.9885341463149697e+40,33895946384.8983,No,iso
9.13369295435136e+39,3.274944950389759e+39,163158072139.965,No,iso
2.2980708147092037e+39,2.1920439423567404e+39,1643554229109.111,No,iso
2.0674971786375626e+41,1.3588324198341197e+40,33716583866.64073,No,trip
1.2065524224212142e+41,4.976391123839341e+40,8452635050.558658,Yes,iso
7.518222912242756e+40,2.3672075999577078e+39,7704704142.114795,Yes,iso
7.343954603972771e+41,7.91138577303987e+39,9623989955.468407,Yes,iso
3.0554290197780366e+40,1.4400719555029947e+40,270198533623.86133,No,iso
9.961396807487814e+39,2.2500213420951196e+39,100705619682.58582,No,iso
1.3708815057835485e+41,3.9261491830433706e+39,11234177598.489006,Yes,iso
2.377138351527842e+40,5.0032516037687987e+39,196648884590.72528,No,trip
7.767564990914949e+40,2.2256717945165858e+39,10741239178.08769,Yes,iso
1.0467255057263412e+40,2.344309817540451e+39,2187902668.749424,Yes,iso
1.8957482760560185e+40,4.6528226085166583e+39,30911096718.789818,No,iso
2.6507960844285e+40,2.189103694238279e+40,809826221546.8988,No,iso
7.137854791096582e+39,3.900700926033442e+39,3764172317.2944527,Yes,iso
1.7227368461844145e+41,2.0930301690226625e+40,6440346953.524043,Yes,iso
6.045302651631497e+40,2.364425520806234e+39,99118176626.53731,No,iso
2.7484654215431855e+40,2.3379661121859225e+39,62870224447.42579,No,iso
3.6099242269022433e+39,2.584644738431882e+39,936899363352.1616,No,iso
2.391718140949068e+40,3.4912692572033434e+39,1699595049376.5554,No,iso
2.6573798676793486e+40,6.454536609252861e+39,34662416084.4789,No,iso
1.5894766670517374e+40,1.3726157155287311e+40,7334116004.705101,Yes,iso
1.307774912401437e+40,4.349561858776815e+39,163857561116.21927,No,trip
2.0390352379173576e+40,1.2932798563553823e+40,278265111806.35034,No,iso
2.4544970986138485e+40,6.537151650045358e+39,23294223060.69873,No,iso
1.1340488977325509e+41,9.57258359328285e+40,2701004854.0043936,Yes,iso
1.8179263198524058e+41,6.38872702120277e+39,69957782677.21863,No,iso
1.6658779269983032e+41,1.7079452233252588e+40,86327039831.53453,No,iso
1.5916430170102964e+40,2.9579291494136946e+39,244740964703.7652,No,iso
8.652040205416504e+40,2.0287740261840537e+39,596338581502.0371,No,iso
1.1782232306554451e+42,1.9147059565277874e+40,7127380617.644198,Yes,iso
6.837785665154875e+40,3.091468948684439e+39,121182847257.50845,No,iso
6.434511288253928e+40,2.4092890185138587e+39,33852609631.426846,No,iso
4.819775602063479e+39,3.751033541021667e+39,2264914678.8229985,Yes,iso
2.052188682189859e+41,3.1545953131874236e+40,38256418769.431076,No,iso
1.2176892123646268e+40,3.30056267415003e+39,3959276117.979973,Yes,iso
9.437603326634187e+40,2.6853870726194646e+39,29671522050.51837,No,iso
2.702364816558053e+40,2.578351873102457e+39,15280525625.694094,No,iso
1.2996037905890372e+41,1.1278831324658835e+40,20246262189.97403,No,iso
1.170419286802123e+41,5.917694188622777e+39,100146596557.445,No,iso
1.5265028226240616e+40,2.5752365093419745e+39,636273112269.4862,No,iso
2.9307297359835496e+40,4.119341278435056e+39,23472900905.698135,No,trip
1.6576220718107315e+41,3.59656459808349e+39,26470714917.5403,No,iso
2.3753758973242688e+40,6.569971710695232e+39,244198768762.42365,No,iso
5.653156591336443e+39,3.608540248441104e+39,2858467663.9219646,Yes,iso
5.742493813225903e+39,4.584640485961756e+39,392975901956.3068,No,iso
5.450869780342986e+40,3.4280581593251866e+40,27183667943.82749,No,iso
7.147994551658807e+40,2.1764388790959357e+39,129279400277.9498,No,iso
1.0111487859375449e+41,1.1138484610915958e+40,129338187522.71025,No,trip
9.42458263131612e+39,8.623259102316485e+39,2167653976.174837,Yes,iso
1.343910872466367e+41,3.680535372878736e+39,21848820453.041977,No,iso
2.902993677843983e+39,2.6576255944673468e+39,2790580323.212586,Yes,iso
5.788165102443498e+41,5.253553994026272e+40,6610694533.853674,Yes,trip
5.028558638486774e+40,2.6774447309200288e+39,798663839446.0045,No,iso
3.8924817886417783e+39,2.5464130395543696e+39,24134587034.050377,No,iso
7.458570616121814e+40,8.072435674783057e+39,9006644574.436577,Yes,iso
1.0491884224980013e+40,5.613614349589607e+39,6096267881.825383,Yes,iso
1.3169713080534153e+40,2.2326114579431554e+39,1117965932668.4438,No,iso
4.983480482895381e+39,3.93179807472149e+39,2162482422.6473446,Yes,iso
7.626568654629087e+41,7.99597792591971e+39,32870652531.631203,No,iso
6.161217908866508e+40,1.1559637729978154e+40,144600492617.13892,No,iso
4.565801432215228e+42,3.519909138011409e+39,40533921441.072784,No,iso
2.8105552144232355e+39,2.411037350488237e+39,28170298033523.6,No,trip
1.0224013781603588e+40,7.693310309806069e+39,6289827317.001097,Yes,iso
7.108254598703236e+40,6.206973931459276e+39,203702838649.9802,No,iso
5.589860760083115e+40,5.096147627415474e+39,6508108268.901976,Yes,trip
2.9479588556018136e+42,5.955570007324568e+39,16711609506.227793,No,iso
2.6562359671145293e+39,2.0427945753291463e+39,2177139177.3950825,Yes,iso
9.36772653657585e+40,3.252914272845093e+39,19173547223.544056,No,iso
1.9857718382843693e+40,3.4716111141634875e+39,130665770318.2479,No,trip
6.261146802652441e+40,4.941113795309485e+39,16435344534.639994,No,iso
1.4070485347527083e+41,8.022132294389402e+39,16968794548.558064,No,iso
1.9917342434506244e+40,5.267506756471227e+39,108429033249.41927,No,iso
5.090696446946089e+40,2.1231359372212003e+39,152521104037.0661,No,iso
9.025799123299278e+39,3.993709927513679e+39,32597977817.6034,No,iso
4.0555652913890874e+39,3.0774314528643114e+39,2246632224.531264,Yes,iso
1.1397627516649688e+41,4.947073376029901e+40,75508206132.11092,No,iso
6.764350073339322e+40,3.919794179905486e+40,545138307563.86145,No,iso
2.604912961772975e+40,2.969763577479355e+39,140563103159.72882,No,iso
1.8100658870823025e+40,4.0740371671765376e+39,61179175867.09967,No,iso
7.866279372990086e+41,3.3476744307455466e+39,37142648618.34267,No,iso
4.397492704665659e+41,2.0134033919278906e+40,50256276613.61389,No,trip
8.072746363825353e+39,5.556108632306351e+39,55653599842.35417,No,iso
1.7848718301978895e+40,2.5496413811484148e+39,814579150081.0309,No,iso
4.0305124567966275e+40,2.2021950007023212e+39,414174045105.00024,No,iso
6.75567902461341e+40,2.925419777806117e+39,5198508909.8932085,Yes,iso
5.267365534179275e+40,7.62662514354587e+39,49241751587.98814,No,iso
1.6870273774411823e+40,6.751527089229992e+39,6893183878.154053,Yes,iso
1.6295979201955807e+41,2.6324287131370947e+40,100286275864.36388,No,iso
5.847252509396628e+41,3.7354425999900574e+39,9719175497.748339,Yes,iso
5.1503204986086397e+39,3.6815521733807976e+39,2177949210.875425,Yes,iso
1.0799268665644884e+40,8.349768011720332e+39,66661386253.63899,No,iso
1.178881326535946e+40,3.4701141578687864e+39,167190009499.20908,No,trip
3.708808075727724e+40,2.2463354402751467e+39,282890895121.51605,No,iso
1.6605199532416068e+40,2.696693329313221e+39,169932731913.55606,No,iso
2.20379081260139e+40,1.23372076694713e+40,20638570495.826035,No,iso
4.873185872880098e+39,2.019820532874234e+39,110384749218.003,No,iso
5.930601906107281e+39,2.225457136632817e+39,2180753809.472538,Yes,iso
5.972544926817317e+40,2.683638740645087e+39,135310056387.6801,No,iso
2.955387148158541e+40,7.571520205225813e+39,1712819357219.926,No,iso
3.4043045698186946e+40,4.7128703270550686e+39,2455085048.1223383,Yes,iso
4.442740327007396e+40,1.151543515259687e+40,533955420756.03455,No,iso
3.252208161385328e+39,3.00218821571176e+39,582089576054.2753,No,iso
1.124541813038276e+40,2.7025371077542355e+39,2191523970.4881315,Yes,iso
1.2642163086714578e+41,4.635000355272191e+40,53762369747.88651,No,iso
9.052716092145517e+41,1.9947083849191542e+39,7389759630.419426,Yes,iso
4.738911717691199e+40,9.87327409730915e+39,12012424912.979279,Yes,iso
3.4106595729565785e+40,1.4504235495031487e+40,6449693704.901823,Yes,iso
7.817840126850212e+39,2.9590589277493185e+39,238042462779.9637,No,iso
8.296385985362102e+39,2.3635499425961255e+39,611870761007.1967,No,trip
2.4069532018049566e+40,1.9918246257174743e+39,424155780123.7453,No,iso
1.1238978393869703e+40,7.257159383338465e+39,5809338529.536551,Yes,iso
1.5843418245163267e+41,6.622223958717838e+40,60141918493.043655,No,iso
5.866656452310969e+40,2.4734999702190425e+39,79182149410.7712,No,iso
4.901486820187477e+39,2.4898535116271987e+39,51508467401.550385,No,trip
3.022157047793913e+39,2.973689557195648e+39,6665227553.129642,Yes,trip
2.5583999876953393e+40,2.1233279995382563e+39,205546480166.10013,No,iso
1.5510190125071e+40,4.135214664050572e+39,173866934841.28964,No,iso
8.073311252993164e+39,3.440372743183487e+39,318345743893.5029,No,iso
4.3624413318029276e+39,3.28398317707475e+39,84305840907.96178,No,trip
3.2510783830497044e+40,4.880275231936139e+39,4601204046.821935,Yes,iso
3.715106589948827e+40,2.7051751401679172e+39,2519123577.1505013,Yes,iso
1.158887074441242e+40,2.6163321963002932e+39,42478917884.715706,No,iso
1.3723106753781127e+40,1.1189946014103626e+40,3524216745.6441884,Yes,iso
1.5249296062917054e+40,4.020203229484059e+39,65543380016.661476,No,iso
3.4566980401332524e+39,3.361485970898549e+39,44302745218.78099,No,trip
1.3769258198791363e+41,5.795932328500913e+40,152034575314.69495,No,iso
1.7599009045347623e+40,6.846936869673429e+39,63129531320.73422,No,iso
2.170967927505677e+40,4.824012270822069e+39,110669971723.10686,No,iso
2.523636708308192e+40,2.548073813707737e+39,24119352561.553112,No,trip
1.7271655772600604e+40,1.4037580553502037e+40,56744884381.06611,No,iso
2.294353843985001e+40,2.1597181597287018e+40,16038409585.893854,No,trip
1.0892475378333855e+40,2.689592672473825e+39,152542245161.59744,No,iso
5.066547435022128e+42,2.6348266676544565e+40,9677984485.09135,Yes,iso
1.1987456541220532e+40,7.73545104172484e+39,2227805133.4033623,Yes,iso
1.1496793810059074e+41,7.901302501394427e+39,2787924873.355367,Yes,trip
1.1522468022736128e+40,3.348662986789218e+39,2580618016.8375425,Yes,trip
9.083220107207364e+40,3.3743089550078804e+40,2756343682.512147,Yes,iso
